Frame #,# Obj,X,Y,Z,Doppler,Intensity
351,9,0.12109,3.8438,0.4043,-0.25686,162
351,9,-0.33008,1.8223,1.877,0.25686,59
352,9,0.080078,2.5391,-0.21094,0,87
352,9,0.080078,2.584,-0.20898,0,116
352,9,0.23828,2.5352,-0.10547,0.25686,151
352,9,0.24219,2.5684,-0.26953,0.25686,134
352,9,0.15625,2.4512,-0.49609,-0.25686,131
352,9,0.16016,2.502,-0.45898,-0.25686,243
352,9,0.080078,2.5469,-0.48242,-0.25686,266
352,9,0.16406,2.5859,-0.48633,-0.25686,185
352,9,0.24219,2.543,-0.44336,-0.25686,263
353,2,0.16797,2.668,-0.20508,-0.25686,132
353,2,0.22852,7.3184,-0.52148,-0.25686,130
354,2,0.23828,2.5078,-0.39258,-0.25686,141
354,2,0.16211,2.5684,-0.32031,-0.25686,127
356,6,0.4707,2.0801,-0.30273,0.77059,204
356,6,0.48047,2.1211,-0.31641,0.77059,308
356,6,0.56055,2.1484,-0.3125,0.77059,202
356,6,0.4707,2.0938,-0.1875,1.0275,197
356,6,0.48047,2.1348,-0.19531,1.0275,281
356,6,0.49023,2.1777,-0.19336,1.0275,184
357,11,0.48047,2.0527,-0.61914,0.25686,135
357,11,0.49023,2.0996,-0.61133,0.25686,323
357,11,0.5,2.1484,-0.59961,0.25686,328
357,11,0.50977,2.207,-0.54297,0.25686,146
357,11,0.48047,2.084,-0.50391,0.51373,215
357,11,0.49023,2.1309,-0.49414,0.51373,537
357,11,0.5,2.1777,-0.47852,0.51373,563
357,11,0.50977,2.2324,-0.42188,0.51373,254
357,11,0.49023,2.1563,-0.37109,0.77059,310
357,11,0.5,2.2012,-0.35547,0.77059,328
357,11,0.50977,2.2539,-0.29297,0.77059,150
358,2,0.36328,2.1973,-0.67969,0.51373,187
358,2,0.44531,2.2324,-0.67188,0.51373,130
359,8,0.23828,2.5371,-0.091797,0,82
359,8,0.14844,2.1484,-0.99805,1.2843,130
359,8,0.22656,2.2109,-0.95117,1.2843,171
359,8,0.22266,2.2109,-0.83203,1.5412,160
359,8,0.22656,2.2656,-0.81445,1.5412,213
359,8,0.23047,2.3301,-0.75586,1.5412,146
359,8,0.23438,2.4707,-0.33594,-0.25686,201
359,8,0.23828,2.5313,-0.18555,-0.25686,254
360,15,0.16016,2.3535,-0.9668,0,156
360,15,0.24219,2.459,-0.78516,0,255
360,15,0.33008,2.5234,-0.6875,0,238
360,15,0.33594,2.5723,-0.67773,0,122
